id,alcohol,chlorides,citric acid,density,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
131,9.6,0.123,0.52,1.0069,0.3281802630517632,0.9835015777498484,0.6740818186663091,0.4297131648083905,0.179822375299409,0.6121474094688892,0.3551100624628379,0.9408624353818597,0.5346635919995606,0.5189879396930337,8.899999999999999,14.0,3.28,5.3312679237932405,1.5,4.58,37.0,0.2799999999999999
62,9.6,0.075,0.44,0.99708,0.7131130753550678,0.1313471007160842,0.2958464727271348,0.4516403903771452,0.4578128971625119,0.3209737045690417,0.4193032528187099,0.0608316205907613,0.0635251004714518,0.4630740953143686,9.5,11.0,3.31,5.807384259912705,1.7999999999999998,4.55,23.0,0.45
1244,10.8,0.085,0.69,0.9994,0.955654840450734,0.4820652345661074,0.9301883035805076,0.5716600898886454,0.5209094190504402,0.4502439904026687,0.6910191395350677,0.654029649682343,0.2244623028673231,0.841439590556547,12.1,19.0,3.13,5.949116314672198,2.7,4.61,37.0,0.37
1056,9.5,0.083,0.0,0.9894,0.3740077950060367,0.4411467029713094,0.9409628384746612,0.4789771350938082,0.386725933291018,0.1468481416814029,0.7212976324925673,0.3052894002757966,0.8964811523910612,0.9928828531410544,9.3,13.0,3.39,7.972888110587697,2.5,4.86,27.0,0.795
455,10.3,0.096,0.08,1.00665,0.2283241327386349,0.5561133336741477,0.4048988386057317,0.6691587225522637,0.2176294443197548,0.4651126151438802,0.7123239229499643,0.0621773598250001,0.2604594812728464,0.5158922635018826,6.8,16.0,3.47,6.318765506479233,2.5,4.58,25.0,0.6799999999999999
467,11.3,0.09,0.0,1.00544,0.6958624641411006,0.2507730522193014,0.8273490474093705,0.6578110397123534,0.0371772518847137,0.2373491229955107,0.3414600607653896,0.674271144438535,0.9390506874769926,0.1083361669443547,6.8,52.0,3.62,4.98189851145104,2.1,4.68,63.0,0.57
843,10.3,0.108,0.49,0.9904,0.6380818705074489,0.933798420475796,0.8461588073987514,0.7073356054434506,0.6502812043763697,0.9085530610755086,0.5459305688588885,0.8879459877498448,0.1717816602904349,0.8275917775463313,12.1,14.0,3.19,5.13812583783272,2.6,4.61,43.0,0.37
1365,10.4,0.089,0.08,0.99592,0.2029251435305923,0.0806237030774355,0.4682008766103536,0.4415606985068023,0.064165219431743,0.2492426410317421,0.547497571651639,0.6709594649728388,0.2605730022769421,0.3388009094633162,7.7,16.0,3.33,5.836979023139829,2.5,4.59,25.0,0.57
145,9.3,0.12,0.27,0.99664,0.646607642993331,0.9017848423682152,0.1511761685833335,0.5195798133682427,0.863001675112173,0.8078239541500807,0.6087236667321801,0.8805809125769883,0.4736492126248777,0.4104455001652241,7.9,36.0,3.27,4.240343097498489,3.7,4.45,88.0,0.74
698,9.8,0.084,0.25,0.9874,0.8716609319671988,0.9583885278552772,0.4948922144249081,0.8867735027396287,0.2932178338523954,0.8151200066786259,0.487116286515328,0.2316297157667577,0.930057899095118,0.2884193968493491,6.6000000000000005,23.0,3.6,5.164004877500587,1.7999999999999998,4.62,48.0,0.39
524,10.9,0.07,0.65,0.98817,0.7154677263461053,0.7665646160021424,0.1500482594128698,0.562866338003804,0.2350890529341995,0.0397920638788491,0.1772724127392336,0.5369418952614069,0.940692157484591,0.7887283463496715,8.799999999999999,5.0,3.3,4.302977085952847,6.300000000000001,4.58,8.0,0.35
427,11.2,0.071,0.33,0.9849,0.3955929046496749,0.4015306853689253,0.6128983499947935,0.6333704238615131,0.7517687673680484,0.0675347030628472,0.5386712235419172,0.5966749240178615,0.2473822582978755,0.4538845696952194,7.1000000000000005,24.0,3.44,5.507053889588718,2.1,4.75,35.0,0.43
489,9.5,0.115,0.09,0.9871,0.0246860536281019,0.0876677099149674,0.4959812916349619,0.5461820856545473,0.4775706399232149,0.4842926003038883,0.6558327916004343,0.61868158262223,0.3989350653719157,0.6254074317403138,8.0,12.0,3.21,4.726761376885992,2.1,4.62,44.0,0.49
1307,10.9,0.09,0.1,0.99736,0.5718419877812266,0.911665259860456,0.1623098910786211,0.7485740062857192,0.2997982904780656,0.783504338003695,0.6972567987952786,0.9087075802963228,0.4445924169849604,0.4576793841551989,7.6,18.0,3.61,7.578846114600264,2.3,4.69,32.0,0.635
129,11.9,0.064,0.01,1.00371,0.5701141015160829,0.7901252231094986,0.5078954449854791,0.6887817514317152,0.2011578427627682,0.8999945451505482,0.5340443236645783,0.6353774275630713,0.3700497201643884,0.9838693055789918,7.9,33.0,3.44,5.151203452575546,2.0,4.57,42.0,0.715
1072,12.2,0.054,0.04,1.0027,0.1981264760252088,0.667823240859434,0.00034946762025356293,0.7007419554223556,0.6437921130564064,0.252395523013547,0.4352421329874227,0.7811525061260909,0.6360808240715414,0.2379891891032457,5.4,21.0,3.57,7.034887145464173,1.5,4.62,105.0,0.5
27,9.4,0.087,0.04,0.9887,0.5249956538900733,0.9358038466889412,0.3229629672132432,0.611472218571641,0.6786336707882583,0.9887757189571856,0.4842454252088556,0.9054161487147212,0.1613049041479826,0.739190504187718,7.1000000000000005,9.0,3.72,6.21103647285217,2.9,4.91,26.0,0.52
1091,9.4,0.089,0.1,1.00803,0.2087279239203781,0.556770107941702,0.9996501894202084,0.525308034145353,0.5733575047925115,0.6203522616997361,0.0984671518430464,0.8450310635380447,0.0687188119627535,0.0224152335431426,8.5,19.0,3.32,3.560363127270861,2.8,4.55,42.0,0.63
16,10.8,0.076,0.14,0.9875,0.7104208304081112,0.5946018737740815,0.8022072562016547,0.5074114332058707,0.608096169307828,0.1928837485611438,0.3858118388862184,0.4760992783121764,0.975757943931967,0.725641803117469,8.0,5.0,3.45,4.863920648200164,2.3,4.6,14.0,0.58
511,9.6,0.095,0.04,0.9858,0.8241435957606882,0.5428389974404126,0.660774108255282,0.6586841482857524,0.1945576751604676,0.780576408142224,0.1408256284006553,0.8399909450672567,0.2382025402039289,0.5634056297130883,7.1000000000000005,21.0,3.38,4.245012415492504,1.4,4.78,50.0,0.52
1209,9.3,0.093,0.4,0.99782,0.9017249650787562,0.8739293259568512,0.4195875683799386,0.5030940178670068,0.9206090224906802,0.7504862260539085,0.5572755423978278,0.1968385267537087,0.2023003220092505,0.4155200715176761,8.799999999999999,18.0,3.33,4.324486912627009,2.5,4.48,68.0,0.34
643,10.4,0.075,0.49,0.9869,0.1247525084763765,0.3766065726522356,0.2991099294740706,0.6298932816764536,0.6706511666998267,0.27258997480385,0.3718208567879482,0.1795040813740342,0.3240742301568389,0.2909054295159876,12.4,5.0,3.16,5.472447557594094,1.2999999999999998,4.63,4.0,0.44
648,10.8,0.093,0.66,1.0096,0.8032678917516023,0.8049355368129909,0.4022231658454984,0.6800500356714866,0.5299206366762519,0.4830485256388783,0.5506776937970213,0.8898656107485294,0.6798615423031151,0.6799774377141148,12.2,14.0,3.21,5.451387489144464,2.9,4.63,30.0,0.38
128,13.0,0.044,0.15,0.9834,0.3576497749891132,0.4041544846259057,0.3540970352478325,0.6421754780278909,0.8192530595697463,0.4180133841000497,0.3973371219414692,0.9357785838656127,0.2540783297736197,0.0036216548178344,4.8,10.0,3.93,4.449370762645544,2.0,4.5600000000000005,65.0,0.5
1043,12.7,0.075,0.49,1.0121,0.7721654833294451,0.6840445981360972,0.0462385865394026,0.661013044044185,0.9884216121863574,0.9091713114175946,0.625522378896663,0.0691326092928648,0.5696246139705181,0.6066119531169534,13.2,8.0,3.33,5.683232855822483,4.2,4.68,48.0,0.49
1198,9.6,0.094,0.49,0.9987,0.7895187463145703,0.7640190140809864,0.8908771241549402,0.5695015189728742,0.2042894100304693,0.2120276838541031,0.5069179260030552,0.1560892942361533,0.1955034972634166,0.3771712391171604,9.2,23.0,3.38,5.065454516028074,2.5,4.57,74.0,0.45
603,8.9,0.055,0.09,0.98685,0.9926450576167554,0.4436886117327958,0.8302883466240019,0.6563793257165127,0.8877381077036262,0.3220978530589491,0.5802685516760433,0.2134619371499866,0.0556014361791312,0.7806331757456064,8.399999999999999,9.0,3.35,6.841967019742959,2.2,4.55,38.0,1.01
1028,10.5,0.0809999999999999,0.36,0.9978,0.0706004374660551,0.486647252459079,0.7360011399723589,0.3733738714328745,0.9950883211567998,0.8770730695687234,0.4660934340121816,0.8234291137196124,0.6498748038429767,0.6506226076744497,7.7,19.0,3.38,3.1968119887015902,6.0,4.8,103.0,0.51
165,9.4,0.07,0.0,0.9872,0.2094369721598923,0.8072918059770018,0.7136360665317625,0.7534558998520984,0.2530744164250791,0.9302600582595916,0.3858142769709404,0.5386453908868134,0.0394795299507677,0.7347538960166276,7.3,16.0,3.5,4.189281585901951,1.7999999999999998,4.55,36.0,0.72
431,9.6,0.078,0.24,0.9883,0.0868490594439208,0.4492187949363142,0.1733934860676527,0.5741146849253256,0.9885428177658468,0.8657088233157992,0.7900010296762212,0.8993237318936735,0.6053094686940312,0.4286060084123164,7.7,12.0,3.48,6.915271813607035,1.9,4.78,26.0,0.53
839,9.4,0.117,0.24,0.9914,0.7790760339703411,0.517842483939603,0.8508172696456313,0.742837010632123,0.3495695164892822,0.7526154986117035,0.2636993403359137,0.1239065045956522,0.0381590544711798,0.7096219707746059,8.799999999999999,33.0,3.35,3.352674109776917,6.5,5.07,136.0,0.715
136,12.1,0.053,0.0,0.98191,0.5343393948860466,0.1933558997698128,0.056123370071873,0.7055947558133492,0.4299027395900339,0.9571685884147882,0.6683582275029586,0.0338935442268848,0.9497569848317652,0.798432997893542,5.9,13.0,3.48,6.656184515684819,1.2999999999999998,4.5600000000000005,18.0,0.61
735,9.7,0.073,0.48,0.9972,0.6769998017698526,0.4507653461769223,0.2905623442493379,0.5453474126863018,0.9110327176749706,0.4344238890334964,0.3308219255780932,0.373107869643718,0.5137744387611747,0.686563361203298,7.7,24.0,3.35,4.513208746234962,2.5,4.7,83.0,0.36
937,9.5,0.079,0.32,0.99632,0.4159476708155125,0.595210324274376,0.177331558894366,0.6018371145684069,0.9608207473065704,0.3157155110966414,0.4706997797575961,0.5253367351833731,0.5397221848834306,0.1642001618165522,7.5,37.0,3.36,4.676691337514278,2.1,4.51,102.0,0.7
1217,9.8,0.074,0.06,1.00615,0.0358681003563106,0.6911794175393879,0.791613191831857,0.3058745636045036,0.1516052985098213,0.2132846498861909,0.2626491490906731,0.6513055358082056,0.8772628381848335,0.4379903220105916,7.9,11.0,3.38,3.820701494265167,1.6,4.48,41.0,0.54
1211,12.0,0.067,0.37,0.98408,0.6943064031656832,0.5158790389541537,0.4802917838096618,0.8155679071992303,0.1529340830165892,0.3433350189588964,0.49036317058649,0.0883535968605429,0.9053323233965784,0.6283764471299946,8.399999999999999,45.0,3.26,6.510295583951882,1.7999999999999998,4.8100000000000005,72.0,0.32
734,9.2,0.087,0.13,1.00629,0.5840109619311988,0.297942355973646,0.4538829291705042,0.3502451414281016,0.2776535963639617,0.1627317287493497,0.399115715997251,0.2801351409871131,0.1930928833317011,0.5733620673418045,7.2,27.0,3.37,4.447962065617195,1.5,4.59,40.0,0.55
1366,10.2,0.06,0.46,0.9874,0.3287904784083366,0.6053816289640963,0.2189028470311314,0.401216843672888,0.4085559472441673,0.8671076209284365,0.4620635188155793,0.8097413694486022,0.2886832477524876,0.319997108541429,10.3,7.0,3.07,6.55728992358196,1.7,4.79,12.0,0.26
527,9.9,0.089,0.31,0.9979,0.7857331573031843,0.8823151960968971,0.2219054971355945,0.6322179011519324,0.6533625344745815,0.1206923588179051,0.910878412387503,0.2645924207754433,0.0677957644220441,0.9021617502439768,9.8,17.0,3.14,7.160092264504337,2.7,4.92,48.0,0.54
1230,10.5,0.078,0.27,0.9884,0.9641403625719248,0.8295906360726804,0.5609408933669329,0.4518135564387476,0.6183933801949024,0.1661298344843089,0.5358561384723939,0.5540009669493884,0.3782629140187055,0.1407529718708247,9.5,26.0,3.34,6.497587181237816,2.7,4.67,55.0,0.755
382,9.9,0.08,0.22,0.99613,0.1033155538607388,0.8446695308666676,0.0645126490853726,0.582543169283747,0.9874287024140358,0.0434287944808602,0.2682195200871097,0.5440929320175201,0.1608333170879632,0.7024284119252115,8.2,27.0,3.33,4.607582706133881,2.0,4.49,107.0,0.6
15,10.3,0.082,0.02,0.99575,0.9402327707502992,0.5752706367056817,0.6658694003708661,0.6445191754258973,0.1908676449675113,0.0891383192501962,0.7784788370632512,0.8709634570404887,0.6616086070425808,0.2451730207540094,7.2,19.0,3.39,6.403009229454962,1.9,4.61,26.0,0.59
187,10.1,0.093,0.24,0.9959,0.3693821786437183,0.8890431150794029,0.8895669407211244,0.6332112892539278,0.4710195385850966,0.8260595814790577,0.8351425175973182,0.9402098902501166,0.4189966986887157,0.7267151619307697,7.1000000000000005,32.0,3.29,5.026301264638236,2.4,4.58,43.0,0.41
323,10.0,0.092,0.49,0.9871,0.4038178096525371,0.4081183313392102,0.27085982542485,0.4831819654459847,0.9672513289842756,0.4145807395689189,0.4421265915382121,0.6238432296086103,0.6803773236460984,0.4102240221109241,7.8,27.0,3.34,7.565235415123099,2.6,4.61,61.0,0.3
107,10.0,0.095,0.54,1.00735,0.4712208101991564,0.21738972957246,0.1277702548541128,0.7383675470298796,0.0447225554380565,0.0983439381234347,0.4398906185254068,0.1776155710685998,0.1168941829819232,0.219730076380074,11.8,24.0,3.05,8.10281022531079,1.4,4.76,41.0,0.41
943,11.4,0.118,0.15,0.9854,0.7634997700806707,0.9699536773841828,0.6088176730554551,0.4202215587357354,0.2438858116511255,0.0894914313685149,0.7344595215704676,0.3675533556379378,0.9559993108268828,0.1643428325187415,7.0,15.0,3.45,6.575255888357884,1.7,4.67,21.0,0.66
1280,9.6,0.079,0.15,0.9968,0.9374362493399532,0.3259201811160892,0.264288010308519,0.5683264101578421,0.7230167286470532,0.6717719582375139,0.3585067552135189,0.8738505125511438,0.9500661410856992,0.5538137198891491,8.5,12.0,3.26,3.147158251795336,1.7,4.77,54.0,0.715
64,9.3,0.089,0.36,0.99615,0.4160761500243097,0.6287158934865147,0.957606129348278,0.5214035303346894,0.4536751986015588,0.6145007975865155,0.8448036051582664,0.5518626533448696,0.4651700532995164,0.2173932485748082,7.2,16.0,3.37,6.650591740694249,1.5,4.5600000000000005,35.0,0.43
1378,10.7,0.0609999999999999,0.25,0.99633,0.2380235132295638,0.0131763408426195,0.2541847035754472,0.7906035855674918,0.6844119695015252,0.0856610953342169,0.4287753855915338,0.4505374818108976,0.6876098322682083,0.7309606368653476,6.3,25.0,3.45,6.247634165000425,2.2,4.97,58.0,0.34
1265,10.0,0.1129999999999999,0.24,0.9978,0.6355234733782709,0.8071079968940467,0.201775669818744,0.5783972948010275,0.4577907535713166,0.9581744817551224,0.5672452497550405,0.6057755968067795,0.0304521571379154,0.2523799068294465,10.1,8.0,3.37,3.47807023344658,2.2,4.52,13.0,0.51
164,12.4,0.064,0.39,0.99528,0.4131073656026274,0.6601347201503813,0.1975657041184604,0.5812860623494196,0.777261390350759,0.8882421967573464,0.4640860173101757,0.9734381621237844,0.3111867897678166,0.3478523632511496,8.399999999999999,31.0,3.35,6.984090736058428,2.4,4.88,50.0,0.35
993,9.3,0.074,0.1,1.00672,0.7289741109125316,0.017577133141458,0.2428160135168582,0.472450946603483,0.0785894987639039,0.323029455030337,0.5690994081400952,0.8959417860023677,0.514098280807957,0.1319096847437322,7.5,22.0,3.38,5.78106768494912,1.7,4.5600000000000005,57.0,0.92
1291,9.1,0.102,0.61,0.987,0.094446831382811,0.535417101578787,0.9628092348575592,0.5499519225568721,0.5741222850047052,0.3267422039061785,0.6255569297706296,0.2906920646782964,0.0652781967073679,0.2306523243896663,8.6,15.0,3.19,4.330614272873936,1.9,4.54,97.0,0.655
708,10.5,0.066,0.43,0.99672,0.0476160671096295,0.5057438116054982,0.0571812519337981,0.7503471349569946,0.6080024184193462,0.919242525473237,0.3684135359040039,0.934571660356596,0.998405613237992,0.0794979541096836,8.399999999999999,33.0,3.56,5.734990962182162,2.4,4.8100000000000005,51.0,0.18
1279,9.2,0.063,0.2,1.00494,0.9952697630506008,0.3314917054958641,0.3971639683004468,0.5449155153134039,0.7958025140687823,0.0616852466482669,0.4466645595875533,0.3395693833008408,0.0903827692382037,0.91868880065158,7.7,36.0,3.13,4.502882973096424,1.9,4.43,45.0,0.59
1237,10.3,0.0849999999999999,0.3,0.9859,0.3492102506570518,0.7354121848475188,0.3413343913853168,0.4316531274568519,0.478052532300353,0.0196022354066371,0.6201328350946035,0.5872300921473652,0.8921744604595006,0.0829189736396074,8.0,10.0,3.34,5.190606582909022,1.7999999999999998,4.5600000000000005,24.0,0.48
76,11.2,0.063,0.09,0.99402,0.1213089434895664,0.95211566449143,0.4056651818100363,0.5657991612290838,0.9096121462062,0.1847226754762232,0.3917830911175096,0.0988156215753406,0.4645714007783681,0.4677428968716413,6.4,26.0,3.57,4.90353319404581,1.6,4.6,32.0,0.5700000000000001
104,10.8,0.064,0.29,1.00666,0.3996917768381536,0.8870245136786252,0.2529447386041283,0.6798129825480325,0.0103606549091637,0.3991894475184381,0.74271769895662,0.617058890638873,0.041320817079395,0.712476018583402,7.6,21.0,3.43,6.308354709784763,2.1,4.76,49.0,0.23
182,9.2,0.085,0.13,0.9884,0.0634064858313649,0.6581355154048651,0.4938138544093817,0.7405645176239176,0.1586772920563817,0.7868522976059467,0.6972138648917391,0.1557575347833335,0.246015858836472,0.12524572503753,8.5,8.0,3.34,5.934536633162324,2.5,4.59,22.0,0.59
546,11.6,0.081,0.09,0.99479,0.2694534889888018,0.6100665074773133,0.8090466468129307,0.4707761302281729,0.7637455419171602,0.9567527326289564,0.6245690458904345,0.1726359452586621,0.738484614295885,0.9608004398178308,7.2,12.0,3.46,5.3388091620681095,1.9,4.59,14.0,0.56
946,9.3,0.073,0.17,1.0072,0.4384064425248652,0.3885113731957972,0.2518870977219194,0.5405593513064048,0.243526995414868,0.0416281570214778,0.4595161698153001,0.9720571676734836,0.5870173217263073,0.7762484392151237,8.2,8.0,3.32,6.377913447267232,1.9,4.61,19.0,0.43
353,11.1,0.072,0.0,1.00491,0.9966095015406607,0.3035363869275898,0.3271212622057646,0.6197552846657893,0.7455955646000803,0.5253327621612698,0.5243878207971021,0.2539752989541739,0.202620540279895,0.9017791955266148,7.0,34.0,3.46,7.456348484834355,2.4,4.5600000000000005,64.0,0.59
1208,9.6,0.08,0.1,0.99855,0.013288116781041,0.1132261203601956,0.6965921635273844,0.5384676573523073,0.8632408725097775,0.7026084377430379,0.4869631526456151,0.2905733154620975,0.3187939519993961,0.0472625663969665,8.299999999999999,6.0,3.39,5.21103647285217,3.2,4.49,12.0,0.78
197,9.1,0.064,0.37,0.9854,0.8245755340903997,0.0514353483449667,0.5234104134142399,0.3939486010637745,0.2264259629882872,0.3294588520657271,0.6547586055878036,0.6887427382171154,0.8009076991584152,0.4664902018848806,5.8,14.0,3.35,5.094825925696745,1.2999999999999998,4.58,98.0,0.31
1148,10.0,0.057,0.24,0.98576,0.8468548418022692,0.0190373386722058,0.0671525825746357,0.6428458236646792,0.8806072464212775,0.151428603567183,0.4531382278250207,0.3352971903514117,0.4321732956450432,0.0256580002605915,7.5,30.0,3.46,3.1639303830103587,1.9,4.54,47.0,0.36
767,9.4,0.066,0.02,1.0072,0.570253350539133,0.854203311027959,0.3909118752926588,0.6316443223161259,0.7907174483407289,0.1806877322960645,0.5842788360813083,0.054656651103869,0.4453970126342028,0.2103248620405793,7.2,10.0,3.5,6.997910962369177,2.0,4.67,27.0,0.63
1041,10.9,0.0559999999999999,0.41,1.00396,0.5951713095419109,0.0593060462269932,0.0325180999934673,0.6964932724578008,0.1500382821541279,0.4417260508053005,0.5424663946994207,0.1823407909832894,0.065362243913114,0.3019268037751317,8.1,8.0,3.32,5.461780786978493,1.4,4.71,36.0,0.33
630,10.6,0.087,0.32,0.9991,0.629651207709685,0.5030760103836656,0.5810825310181826,0.6326577694707546,0.3277249454986304,0.1586597855202853,0.496903828787189,0.138531788252294,0.1008359098341316,0.6488901046104729,9.1,12.0,3.41,5.309054373092165,5.5,4.77,47.0,0.39
1266,9.1,0.107,0.0,1.00675,0.960360215511173,0.8473870223388076,0.5744548281654716,0.6673813253945284,0.7593375975266099,0.1450572095345705,0.510136132653726,0.6039872732944787,0.8080075844191015,0.9980946492869408,7.4,16.0,3.4,5.633794732297758,1.7999999999999998,4.58,40.0,0.64
819,12.2,0.053,0.0,0.99191,0.1210414604283869,0.4115387501660734,0.8730227227788419,0.8080242765136941,0.9976232736371458,0.9197751544415952,0.4074267609668303,0.5169213947374374,0.1219675918109715,0.0378512847237288,5.9,13.0,3.48,4.331854165271441,1.2999999999999998,4.5600000000000005,20.0,0.59
125,10.2,0.098,0.49,1.0004,0.1045229570008814,0.2558347913436591,0.3568569719791412,0.3686393789182946,0.7750370069406927,0.0539765756111592,0.3406886958869235,0.055650875903666,0.3043719625566154,0.0997294581029564,12.1,14.0,3.19,4.614367853541407,2.6,4.61,40.0,0.37
242,9.4,0.08,0.07,1.00572,0.0055790352635085,0.3927530313376337,0.2060322891920805,0.5935215297995632,0.7384828315116465,0.4007641547359526,0.4378249674435197,0.15564353344962,0.4052241435274482,0.0163566044066101,7.0,18.0,3.32,5.7613379964644285,1.5,4.6,63.0,0.64
341,10.4,0.092,0.41,0.9882,0.9818677695002408,0.5032271216623485,0.3725775477942079,0.804244948598215,0.4923643118236214,0.9187835373450072,0.4323363375958692,0.6911282518412918,0.107048797653988,0.5371385174803436,9.0,28.0,3.34,7.121505196280633,3.2,4.53,53.0,0.4599999999999999
1376,11.8,0.056,0.4,0.9912,0.993967128219083,0.5514170525129884,0.4817268154583871,0.7077259975827627,0.7581849892158061,0.201020372333005,0.6289906452875373,0.6649227973539382,0.161673380760476,0.6194540427532047,6.3,42.5,3.28,5.016993886431407,1.2999999999999998,4.59,164.0,0.19
1236,9.4,0.067,0.2,0.9971,0.5075152933131903,0.9674639666918664,0.5317260895390064,0.5891016719984966,0.3291371234226972,0.0647874868009239,0.4674058076554581,0.5130250330548733,0.4587628450244665,0.9645759027916938,7.0,13.0,3.57,5.584722810934148,1.7,4.58,67.0,0.61
649,10.2,0.069,0.49,0.9893,0.304619234520942,0.3166339225135743,0.6524409404955804,0.502905455436739,0.0625399516429752,0.0933798549231141,0.6398451556323813,0.9187391232699156,0.2733771980274468,0.8494665962643921,12.5,30.0,3.23,5.146722671432236,3.0,4.8,48.0,0.27
380,13.3,0.098,0.66,0.9888,0.7863522118423134,0.7729565652552992,0.9193438328802586,0.5091780327779682,0.4904430287424475,0.6668924994301051,0.4630130341597952,0.6060316534712911,0.6664344989694655,0.2002789459656924,11.6,8.0,3.14,6.172982433670237,6.1000000000000005,4.99,26.0,0.615
994,10.1,0.105,0.03,0.985,0.4543078378774225,0.9044153250288218,0.0165792261250317,0.7311978643120371,0.9919296845328064,0.9031989506911486,0.5990752438825074,0.2004249328747391,0.8544358641374856,0.1045891523826867,7.7,27.0,3.38,4.524575724669847,1.7,4.54,99.0,0.58
635,12.4,0.08,0.57,1.00652,0.5577832555864006,0.4342474124860018,0.1598811054136604,0.6496314763511708,0.0214317487552762,0.0862352510448545,0.5775975508051756,0.6634470054414123,0.6662245932966471,0.5442068779375404,9.3,8.0,3.31,7.314294886295221,4.5,4.57,21.0,0.38
548,10.1,0.094,0.3,1.0072,0.0372596846427768,0.3614263830240816,0.124902656301856,0.4535322852505728,0.1507361133117228,0.5157886922825128,0.4985743163711936,0.2699786089360714,0.8888499648310244,0.7124267588369548,8.5,13.0,3.43,6.785473801206262,2.0,4.61,52.0,0.61
417,9.4,0.142,0.59,1.0086,0.0366944426205009,0.0186879623215645,0.0718840975314378,0.5947770492526471,0.6462645991705358,0.8371903072111309,0.4162341426876498,0.036643375409767,0.6780749673489481,0.826302224304527,10.8,8.0,3.07,4.735955913278182,2.1,5.05,18.0,0.37
1223,9.9,0.064,0.0,0.9972,0.5539956544525921,0.0608997377566993,0.5576693855691701,0.4383173397266416,0.0601577111519873,0.1975975392851978,0.6992396131182892,0.6387131456285715,0.7151807507034391,0.8897200580686331,7.3,18.0,3.5,6.441117332765835,1.7,4.7,34.0,0.59
1317,9.2,0.071,0.44,0.9986,0.3199996137991547,0.3850070505868643,0.7755702955182642,0.6562909650071624,0.0239234450273215,0.1272744985762983,0.7613193768750565,0.4726020151283592,0.271445601247251,0.8250788145232946,11.6,8.0,3.15,6.564023523525981,3.5,4.82,21.0,0.28
1362,10.3,0.114,0.54,0.98719,0.8696226747706532,0.9756335248239338,0.4136201883666217,0.6998614200054504,0.0951683884486556,0.2047609114088118,0.5151923840201724,0.9906092525925488,0.8783485521562397,0.0743127902969718,7.4,5.0,3.36,3.997877057071864,2.0,4.57,10.0,0.5599999999999999
328,9.8,0.07,0.06,0.9942,0.6423511705361307,0.8754000959452242,0.9763073630165308,0.358297927749755,0.0008465833961963654,0.6283679257612675,0.4183530496331708,0.062898782081902,0.0816033540759235,0.1639297616202384,7.3,7.0,3.2,4.095188724070023,1.2,4.48,12.0,0.6
1271,8.4,0.0849999999999999,0.74,0.9908,0.8930831917095929,0.1165119460783898,0.2700705986935645,0.7279762726348671,0.8415545346215367,0.5753218627069145,0.6943123986187842,0.7593098445795476,0.2633438254706561,0.008105797227472,14.5,8.0,2.89,5.853387395145008,1.7,4.79,13.0,0.29
184,9.7,0.072,0.43,0.99708,0.6287293632049114,0.2656099710147828,0.824184630298987,0.6470398304058574,0.3909173756837845,0.5841150998603553,0.5966942067030336,0.6184962242841721,0.0616919035091996,0.5188614677172154,7.6,20.0,3.36,5.479277329998763,2.5,4.68,82.0,0.37
1288,11.3,0.0559999999999999,0.01,1.00472,0.1897208159789443,0.7073071717750281,0.1896723262034356,0.5328925813063813,0.4513663407415151,0.6031311729457229,0.648747305449281,0.0721387928351759,0.7022896762937307,0.4929406633600592,6.3,7.0,3.55,4.082599058109016,2.0,4.5600000000000005,12.0,0.61
297,9.5,0.057,0.04,0.99525,0.3135798100847751,0.4455090027768165,0.9835868328809738,0.7347854911196912,0.7130462981294841,0.7490182381588966,0.474276768369706,0.8970989347435534,0.8327945393975824,0.7878073817119002,7.0,7.0,3.45,3.961989796690265,1.4,4.6,10.0,0.59
660,10.0,0.1119999999999999,0.15,1.00604,0.340097889304161,0.0315823648124933,0.5776565345004201,0.7466609409379904,0.9898317407350988,0.0844998678658157,0.3790402680235381,0.2089007114991545,0.3904723674058914,0.2840756576042622,7.9,13.0,3.26,5.428984661733642,2.0,4.48,32.0,0.995
223,9.7,0.126,0.31,1.00746,0.5622799608390778,0.8249058779329062,0.9579281783662736,0.5066872621791406,0.5450758496299386,0.8199164408724755,0.4876565261968587,0.5762949490454048,0.4614528459496796,0.5306425518356264,8.899999999999999,26.0,3.13,4.66663425429711,2.4,4.74,66.0,0.47
1115,9.4,0.079,0.1,0.99803,0.8567631843034178,0.5168291213922203,0.4654192451853305,0.6355439812727606,0.707721771672368,0.7797153843566775,0.4926872488635081,0.4553863464388996,0.4886136234272271,0.269097616430372,8.5,19.0,3.32,6.792290226844958,2.8,4.55,40.0,0.67
96,9.5,0.083,0.29,1.00642,0.3555513084866106,0.976889508543536,0.9585087546147406,0.4516902390475688,0.9583317004144192,0.7760689724236727,0.5496527545264748,0.2082868181169033,0.2855850819032639,0.659315601689741,8.0,23.0,3.19,4.079307500308785,4.2,4.53,63.0,0.84
118,10.9,0.064,0.46,0.99534,0.1651775729842484,0.4339304980821907,0.97107995278202,0.5690954760066748,0.8480060112196952,0.2003296536859125,0.681317441190987,0.5279923961497843,0.7008569235913455,0.7680793991312385,7.4,26.0,3.43,6.673365160262034,2.0,4.85,46.0,0.36
